@relation tables

@attribute maxHorizontalSimilarity numeric
@attribute maxVerticalSimilarity numeric
@attribute avgHorizontalSimilarity numeric
@attribute avgVerticalSimilarity numeric
@attribute diffMaxSimilarity numeric
@attribute diffAvgSimilarity numeric
@attribute geniune {true,     false}
@attribute orientation {horizontal,     vertical,     none}

@data
0.2929,     0.555556,     0.27904,     0.391587,     -0.262655,     -0.112546,     	 false,     none
0.407407,     0.360606,     0.379894,     0.313116,     0.046801,     0.066779,        false,     none
0.555556,     0.758824,     0.511111,     0.626634,     -0.203268,     -0.115523,    true,     horizontal
0.41681,     0.749288,     0.39082,     0.688279,     -0.332478,     -0.297459,       false,     none
0.508772,     0.696842,     0.396442,     0.669474,     -0.18807,     -0.273031,    		false,     none
0.371828,     1,     0.35286,     0.577998,     -0.628172,     -0.225138,     		   true,     horizontal
0.267532,     0.904335,     0.241347,     0.548138,     -0.636803,     -0.306792,      false,     none
0.368936,     0.820877,     0.348282,     0.643118,     -0.451941,     -0.294835,     false,     none
0.503873,     0.842748,     0.37701,     0.625847,     -0.338874,     -0.248837,       false,     none
0.377814,     0.843946,     0.349632,     0.648928,     -0.466132,     -0.299296,     true,     horizontal
0.30303,     0.656805,     0.289027,     0.603364,     -0.353774,     -0.314337,       true,     horizontal
0.443266,     0.882813,     0.403558,     0.658086,     -0.439546,     -0.254528,   		false,     none
1,     0.91,     0.687908,     0.610216,     0.09,     0.077692,     				   false,     none
0.388889,     0.611111,     0.370265,     0.573148,     -0.222222,     -0.202884,      true,     horizontal
0.359016,     0.686818,     0.333265,     0.531638,     -0.327803,     -0.198372,    true,     horizontal
0.363636,     0.603416,     0.33353,     0.571568,     -0.23978,     -0.238038,     false,     none
0.586207,     0.487444,     0.44198,     0.369716,     0.098763,     0.072263,     	 false,     none
0.571429,     0.222222,     0.395918,     0.199074,     0.349206,     0.196844,     	false,     none
0.333333,     1,     0.251695,     0.600107,     -0.666667,     -0.348412,     		 true,     horizontal
0.309714,     0.358025,     0.251194,     0.242552,     -0.04831,     0.008642,      true,     horizontal
0.450292,     0.251638,     0.375773,     0.216581,     0.198654,     0.159192,     		false,     none
0.39436,     0.68,     0.362661,     0.462681,     -0.28564,     -0.100019,     	   true,     horizontal
0.259672,     0.756944,     0.245311,     0.574377,     -0.497272,     -0.329067,   	false,     none
1,     0,     0.665508,     0,     1,     0,     									 false,     none
0.410714,     0.334674,     0.393032,     0.262849,     0.076041,     0.130183,     	false,     none
0.416667,     0.44,     0.404736,     0.368641,     -0.023333,     0.036095,     		false,     none
0.5,     0.2,     0.25,     0.2,     0.3,     0.05,    								  true,     horizontal
0.340237,     0.96684,     0.250707,     0.462961,     -0.626604,     -0.212254,    	false,     none
0.361111,     1,     0.271787,     0.63665,     -0.638889,     -0.364863,     		   true,     horizontal
0.333128,     0.834326,     0.315152,     0.490747,     -0.501198,     -0.175595,    	false,     none
0.571429,     0.222222,     0.395918,     0.199074,     0.349206,     0.196844,        true,     horizontal
0.481714,     0.636461,     0.331209,     0.412556,     -0.154747,     -0.081346,   		true,     horizontal
0.375,     0.323129,     0.295732,     0.248866,     0.051871,     0.046865,     	   true,     horizontal
0.380952,     0.566518,     0.363668,     0.492113,     -0.185565,     -0.128445,   	false,     none
0.202655,     0.6,     0.194224,     0.451477,     -0.397345,     -0.257253,     		false,     none
0.416667,     0.44,     0.404736,     0.368641,     -0.023333,     0.036095,     	   true,     horizontal
0.324635,     0.693762,     0.288904,     0.448185,     -0.369127,     -0.159281,    true,     horizontal
0.494201,     0.276964,     0.422695,     0.274771,     0.217237,     0.147924,     	true,     horizontal
0.5,     0.369844,     0.310127,     0.25875,     0.130156,     0.051377,     		false,     none
0.363879,     0.316093,     0.31775,     0.297343,     0.047786,     0.020407,     		false,     none
0.625,     0.354935,     0.478404,     0.286974,     0.270065,     0.191431,     		false,     none
0.362698,     0.328,     0.311312,     0.281793,     0.034698,     0.029519,     	   true,     horizontal
0.259672,     0.756944,     0.245311,     0.574377,     -0.497272,     -0.329067,      true,     horizontal
0.397531,     0.545906,     0.380045,     0.416481,     -0.148375,     -0.036437,      true,     horizontal
0.275884,     0.736549,     0.230529,     0.498396,     -0.460665,     -0.267867,    true,     horizontal
0.759622,     0.411276,     0.561159,     0.399182,     0.348346,     0.161977,     	true,     vertical
0.416667,     0.44,     0.404736,     0.368641,     -0.023333,     0.036095,     	   true,     horizontal
0.367258,     0.994882,     0.277167,     0.543054,     -0.627623,     -0.265887,    true,     horizontal
0.305398,     0.878095,     0.29831,     0.66839,     -0.572698,     -0.370079,        true,     horizontal
0.446204,     0.571288,     0.377798,     0.427947,     -0.125084,     -0.050149,    true,     horizontal
0.552632,     0.204278,     0.463599,     0.199763,     0.348353,     0.263836,        false,     none
0.569024,     0.587755,     0.398932,     0.406013,     -0.018732,     -0.007081,   	false,     none
0.566667,     1,     0.407875,     0.606178,     -0.433333,     -0.198304,     		  true,     horizontal

