@relation tables

@attribute maxHorizontalSimilarity numeric
@attribute maxVerticalSimilarity numeric
@attribute avgHorizontalSimilarity numeric
@attribute avgVerticalSimilarity numeric
@attribute diffMaxSimilarity numeric
@attribute diffAvgSimilarity numeric
@attribute geniune {true,     false}
@attribute orientation {horizontal,     vertical,     none}

@data
0.398934,     0.82,     0.342903,     0.637807,     -0.421066,     -0.294904,      true,     horizontal
0.346635,     0.755102,     0.311734,     0.565218,     -0.408467,     -0.253483,  true,     horizontal
0.589653,     0.46,     0.426646,     0.44145,     0.129653,     -0.014804,        true,     horizontal
0.346635,     0.755102,     0.311734,     0.565218,     -0.408467,     -0.253483,  true,     horizontal
0.589653,     0.46,     0.426646,     0.44145,     0.129653,     -0.014804,    	  	true,     horizontal
1,     0.469388,     0.615064,     0.455782,     0.530612,     0.159282,     	   true,     vertical
0.631065,     0.172974,     0.309441,     0.096818,     0.458091,     0.212623,    true,     vertical
0.631065,     0.211187,     0.302086,     0.115924,     0.419878,     0.186162,   	true,     horizontal
0.645536,     0.814268,     0.460504,     0.745482,     -0.168732,     -0.284977,    true,     horizontal
0.548039,     0.678687,     0.460339,     0.461967,     -0.130648,     -0.001628, 	false,     none
0.323045,     0.265005,     0.222714,     0.132502,     0.058041,     0.090212,   	false,     none
0.323045,     0.265005,     0.222714,     0.132502,     0.058041,     0.090212,     false,     none
0.76099,     0.706091,     0.531788,     0.627265,     0.054899,     -0.095476,   	true,     horizontal
0.462157,     0.905,     0.388666,     0.672083,     -0.442843,     -0.283418,     true,     horizontal
0.45928,     0.847222,     0.417005,     0.648187,     -0.387942,     -0.231182,     true,     horizontal
0.496154,     0.687052,     0.418704,     0.612477,     -0.190898,     -0.193773, 	true,     horizontal
0.493535,     0.633333,     0.430602,     0.461986,     -0.139798,     -0.031385,  false,     none
0.471111,     0.713194,     0.433295,     0.63246,     -0.242083,     -0.199166,     false,     none
0.76963,     0.863417,     0.666321,     0.732723,     -0.093788,     -0.066402,   true,     horizontal
0.520166,     0.876248,     0.476536,     0.590956,     -0.356082,     -0.11442,    false,     none
0.388889,     0.68,     0.361111,     0.54,     -0.291111,     -0.178889,     	  		false,     none
0.402004,     1,     0.368361,     0.659862,     -0.597996,     -0.291502,     	     true,     horizontal
0.360303,     0.940542,     0.315328,     0.518507,     -0.580239,     -0.203179,    false,     none
0.489167,     0.62381,     0.441994,     0.466354,     -0.134643,     -0.024359,    false,     none
0.5125,     0.596477,     0.432682,     0.459109,     -0.083977,     -0.026427,      false,     none
0.489167,     0.62381,     0.443078,     0.466371,     -0.134643,     -0.023293,    true,     horizontal
0.474116,     0.870661,     0.404484,     0.768661,     -0.396544,     -0.364177,    true,     horizontal
0.636291,     0.933268,     0.594497,     0.641604,     -0.296977,     -0.047107, 		false,     none
1,     0.973,     0.679012,     0.6215,     0.027,     0.057512,     			     false,     none
0.444444,     0.951111,     0.376296,     0.863302,     -0.506667,     -0.487006,    true,     horizontal
0.717944,     0.785027,     0.568446,     0.530841,     -0.067083,     0.037605,   true,     horizontal
0.633021,     0.770915,     0.484154,     0.582738,     -0.137894,     -0.098585, false,     none
0.87451,     0.443728,     0.487537,     0.362975,     0.430782,     0.124562,     false,     none
1,     0.672222,     0.805714,     0.506481,     0.327778,     0.299233,     	  	false,     none
0.166667,     0.971556,     0.155556,     0.368032,     -0.804889,     -0.212476,  true,     horizontal
0.410787,     0.764687,     0.309923,     0.453678,     -0.3539,     -0.143755,    true,     horizontal
0.453674,     0.362679,     0.397658,     0.353022,     0.090995,     0.044635,   		false,     none
0.444682,     0.68,     0.400783,     0.608753,     -0.235318,     -0.20797,         true,     horizontal
0.389048,     0.841821,     0.358865,     0.560513,     -0.452773,     -0.201648, 	false,     none
1,     0,     0.646635,     0,     1,     0,     								   false,     none
0.213304,     0.413891,     0.163563,     0.351925,     -0.200587,     -0.188362, 	false,     none
0.627778,     1,     0.575962,     0.748479,     -0.372222,     -0.172517,     	  	false,     none
0.5,     0.2,     0.25,     0.2,     0.3,     0.05,     						    true,     horizontal
0.352321,     0.966676,     0.256696,     0.525579,     -0.614355,     -0.268884, 	false,     none
0.166667,     0.890191,     0.151984,     0.375642,     -0.723524,     -0.223658,    true,     horizontal
0.539341,     0.836649,     0.453373,     0.571038,     -0.297308,     -0.117665,  	false,     none
1,     0.672222,     0.805714,     0.506481,     0.327778,     0.299233,     	     true,     horizontal
0.482895,     0.647549,     0.353504,     0.471025,     -0.164654,     -0.117521, 		true,     horizontal
0.625,     0.953515,     0.61128,     0.926417,     -0.328515,     -0.315137,        true,     horizontal
0.551675,     0.759301,     0.501873,     0.646768,     -0.207625,     -0.144896, 	false,     none
0.298356,     0.739556,     0.264059,     0.553953,     -0.4412,     -0.289895,   	false,     none
0.627778,     1,     0.575962,     0.748479,     -0.372222,     -0.172517,     	     true,     horizontal
0.51746,     0.828784,     0.418138,     0.440701,     -0.311324,     -0.022562,   true,     horizontal
0.624074,     0.388783,     0.505988,     0.352584,     0.235291,     0.153404,   	true,     horizontal
0.625,     0.975313,     0.594146,     0.946281,     -0.350313,     -0.352136,    false,     none
0.517991,     0.50252,     0.441037,     0.45244,     0.015471,     -0.011403,    	false,     none
0.726711,     0.444863,     0.611937,     0.38652,     0.281849,     0.225417,    	false,     none
0.628929,     0.504054,     0.429645,     0.33904,     0.124874,     0.090605,       true,     horizontal
0.389048,     0.841821,     0.358865,     0.560513,     -0.452773,     -0.201648,    true,     horizontal
0.586061,     0.426701,     0.488168,     0.412223,     0.15936,     0.075946,       true,     horizontal
0.378157,     0.751391,     0.279361,     0.493421,     -0.373235,     -0.21406,   true,     horizontal
0.757833,     0.477436,     0.600892,     0.471304,     0.280397,     0.129588,   	true,     vertical
0.627778,     1,     0.575962,     0.748479,     -0.372222,     -0.172517,     	     true,     horizontal
0.354964,     0.994872,     0.279337,     0.60619,     -0.639908,     -0.326853,   true,     horizontal
0.487186,     0.76,     0.399386,     0.474495,     -0.272814,     -0.075109,        true,     horizontal
0.593125,     0.596307,     0.443622,     0.443273,     -0.003182,     0.00035,    true,     horizontal
0.784512,     0.409957,     0.62643,     0.405762,     0.374555,     0.220669,       false,     none
0.555556,     0.711587,     0.37827,     0.52437,     -0.156032,     -0.1461,     	false,     none
0.555556,     1,     0.395659,     0.67961,     -0.444444,     -0.283952,     	    true,     horizontal

